 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
ended 0.03343803 0.03661746 0.012534667 0.011226503 -0.015355329 -0.0008598549 0.011017909 0.0070067355 -0.025448196 -0.025281543 -0.030643877 0.014734685 0.0062303585 -0.00414045 0.0037247995 0.009707237 -0.014901617 0.013623008 0.016480546 0.028951932 0.0066314335 -0.027560249 -0.009016654 0.019808646 0.017244846 0.0069267047 0.01969877 0.004439789 0.032097578 -0.0076281214 0.022357112 0.012854109 -0.007227194 -0.0123844845 -0.01113614 -0.009535793 0.004354998 0.028629884 -0.031129174 0.012180947 -0.02376061 -0.015366713 0.003096528 0.0057660714 -0.003922319 0.00015834313 0.0036641709 0.0023176833 0.0034306862 0.0049529877 -0.0010023967 -0.04417856 0.012941862 -0.001410496 -0.045449663 0.0020479164 0.0014012174 0.015719946 0.02618874 0.014304119 -0.02696731 0.00087827106 -0.023522638 -0.004146291 0.019236313 -0.004232978 -0.014291688 0.039597962 -0.0045553916 -0.025912577 0.013230962 0.014607575 -0.003060456 0.0072311056 -0.025301304 -0.027118877 -0.0068059685 0.0032161716 0.033591066 0.004146348 -0.040121146 0.021861134 0.032244638 -0.017381059 -0.025300141 -0.014224852 -0.019218506 0.024023736 0.0057041906 -0.042737268 -0.014975743 0.016253607 0.0021957401 -0.05337942 -0.062366467 0.015906643 0.003843567 0.011428693 -0.009182147 0.03914134
scammed 0.023380931 0.035268508 0.0173871 0.008787963 -0.0085460525 0.0029766671 0.009081861 0.0069152424 -0.020726485 -0.01917513 -0.019942785 0.015126774 0.0008765811 0.0050242078 0.002453871 0.009390708 -0.014929633 0.0065259575 0.017519325 0.033237614 0.009264591 -0.024715599 -0.0009854793 0.01876362 0.016831668 0.004348732 0.01080941 0.00410158 0.027155045 -0.0034814016 0.02225224 0.012127506 -0.0046607554 -0.011215699 -0.009915051 -0.005004363 0.0021676922 0.02301184 -0.025471672 0.010072152 -0.020009968 -0.013230278 0.007781359 -0.0018793823 -0.0007355225 -0.00074749044 -0.0026760674 -0.002058095 0.0021402158 -0.0035922816 -0.0037745102 -0.038222812 0.00402687 0.003079468 -0.036525328 0.0064070593 -0.0027332576 0.010763076 0.02172677 0.015033716 -0.027226072 0.0018805097 -0.026447887 -0.0011341602 0.022703791 -0.010633931 -0.012696954 0.026595894 -0.0021752564 -0.02048445 0.015052179 0.016938837 -0.0018532235 0.00087496813 -0.024030907 -0.024761172 -0.0061910762 0.003863422 0.028001916 0.006491248 -0.035179064 0.021004483 0.029436711 -0.012363825 -0.020585459 -0.017210005 -0.011394186 0.016106507 0.0077043874 -0.03628812 -0.010175233 0.013483673 -0.0030240538 -0.043626074 -0.044712767 0.010302765 0.00010992821 0.008506398 -0.0015769124 0.030642679
moved 0.01919305 0.026588872 0.008890652 0.008116743 -0.012881022 0.005263729 0.0041133054 0.004888914 -0.010657813 -0.019463154 -0.016868018 0.004258119 0.0029086336 -0.0045645116 -0.00012805806 0.007996466 -0.009127743 0.009876988 0.016604032 0.021847967 0.0055474713 -0.016980896 -0.00021676553 0.016254857 0.011427866 0.0067304363 0.014814493 -0.0005740903 0.020987492 -0.0060085603 0.017822102 0.010193501 -0.002494942 -0.0046886327 -0.0077525973 -0.003554667 -0.0018370074 0.014673433 -0.019232698 0.011980136 -0.014744376 -0.006181619 0.008004913 0.0029910451 0.001854184 -0.0024531046 0.0043887054 -0.0025793447 0.0057524755 0.0027615428 -0.0076232236 -0.026322259 0.009775227 -0.003373761 -0.027236622 0.006504259 -0.005736452 0.011901497 0.01775662 0.007985105 -0.016855555 0.0015670718 -0.0208351 -0.002936628 0.01588717 -0.005257916 -0.010982476 0.024416326 0.00033916358 -0.012234805 0.011442082 0.010784671 0.0007774378 0.0036303932 -0.016950345 -0.016918922 -0.0018265506 0.0047600013 0.019115854 0.0030064657 -0.024270996 0.017763041 0.02548027 -0.015715636 -0.018581372 -0.009030785 -0.015115646 0.013219513 0.0067693996 -0.025099725 -0.01317675 0.0108280955 0.0022865052 -0.030413916 -0.03205274 0.0069033545 -0.0011200977 0.004075835 -0.00066958414 0.02160079
taiwan 0.017982759 0.012261865 0.0038384728 0.008805562 -0.00848531 -0.00048921705 0.009819074 0.0051965737 -0.016017765 -0.008224953 -0.011786332 0.0045366376 0.0030692208 0.0006933037 0.006603743 0.0094460845 -0.01085341 0.0044389614 0.005007406 0.018450206 0.0080388365 -0.009603217 -0.004976074 0.0075290226 0.006090763 0.0080952495 0.010795068 -0.0021056824 0.011655268 -0.00091367675 0.012833315 0.008876111 -0.009339347 -0.0067036375 -0.0016037585 0.0020498224 0.0046279943 0.016601041 -0.019213255 0.004720222 -0.009220106 -0.004538754 0.0029125025 0.0030650594 -0.0064429464 -0.0029109844 0.0020707953 -0.00094781886 0.0029834737 0.0027417121 -0.005603501 -0.023574864 0.0077205244 -0.0013817771 -0.023025313 -0.0023094153 0.003595454 0.0033288912 0.0126702925 0.011919401 -0.01797653 0.003884603 -0.009753398 0.0029628628 0.013427764 -0.00010472542 -0.008607537 0.017371297 0.0036542735 -0.007993466 0.0039144037 0.009075405 -0.007946797 0.004732041 -0.017835233 -0.010947593 -0.0031447022 0.006437258 0.015342545 0.005153567 -0.01544567 0.011713215 0.016754987 -0.0046020644 -0.01365654 -0.003986085 -0.008840688 0.011511853 0.0018863088 -0.014624241 -0.0065247193 0.0031170496 0.0029346563 -0.025285903 -0.022090282 0.00798 0.0022485005 0.009563423 -0.0031545646 0.021175703
organisation 0.009530537 0.009462812 0.008062708 0.0069009783 -0.0074610636 -0.000655704 -0.0013934505 0.0061133327 -0.0062311366 -0.0061728763 -0.0033227548 -0.00088819023 -0.0013643078 0.003233365 -0.0007468194 9.945199e-05 -0.005002522 0.0063450313 0.008048573 0.009583902 0.0028395827 -0.00796454 -0.005314534 0.005815026 0.008265496 0.006630789 0.0067986995 -0.0007643079 0.010117308 -9.025734e-05 0.0014720946 0.0015440949 0.0017752884 -0.006582606 0.0022116005 -0.0041208244 0.0024465579 0.0067572934 -0.0039671953 0.0074111107 -0.00949642 -0.006806333 0.0061396444 -6.3690146e-05 -0.0012907498 0.00075398985 -0.0017334783 -0.0044883825 -0.0009833514 0.00404259 0.0010184733 -0.0039393576 0.006100267 -0.0047065406 -0.0069138384 -0.0002524619 -0.0022283716 -0.0019083977 0.002993837 0.008359144 -0.0050726295 -0.0022052214 -0.0019005355 0.0007780653 0.009409014 0.0018746689 -0.0015535459 0.00900459 -0.0048787775 -0.0036541119 0.0064774384 0.0067958627 0.00080918724 -0.00027800066 -0.005654768 -0.007069048 0.0004997452 0.00574788 0.009664424 -0.0030010752 -0.0074324184 0.0028215589 0.005378158 -0.008013178 -0.0022134348 -0.005802935 -0.00333302 0.002855908 -0.00059012795 -0.006769591 -0.0015865009 0.0062943576 0.0025826138 -0.013828317 -0.0146620935 0.0052461666 0.0013483261 0.00050166267 -0.00097653776 0.0119144255
young 0.009859712 0.009150952 0.0022181903 0.004288673 -0.00418676 -0.0031892925 0.005749269 -0.0012339549 -0.007516763 -0.0057755546 -0.00782359 0.004378999 0.0052438066 0.004740728 -0.00353632 -0.00017538763 -0.0059671057 0.0045760055 0.0033268258 0.0038071978 -0.0017797757 -0.005267718 0.0029434124 0.002449613 -0.00041564833 0.0044514737 0.0036844553 -0.0045414027 0.004158655 -0.005573828 0.0006460713 0.0066389255 -0.0032731905 -0.0046360567 -0.006254289 -0.003206453 -0.0029083348 0.0037104762 -0.0085451715 0.0048079677 -0.005777429 -0.0009971788 0.005142948 0.0054601054 -0.0018382824 -0.0030715044 -0.0018460323 0.002259172 -0.0046248855 0.0026705314 0.003608859 -0.009680449 -0.0011919453 0.0029917841 -0.0070996145 -0.0026615914 -0.0010849619 0.00329516 0.01013443 0.0052861897 -0.010701498 0.004343227 -0.007094576 -0.0046510813 0.009674689 -0.0032833617 -0.0021558364 0.00816614 0.0035038926 -0.0063558896 -0.00060146535 0.0009312249 -0.0025515428 -0.00064249954 -0.0075703915 -0.0035534762 -0.002829248 0.0034169802 0.007608919 0.0024820121 -0.008547327 0.0030803385 0.006109738 -0.004021775 -0.0014451968 -0.006327541 -0.0031362989 0.0075830095 0.0025898814 -0.014084338 -0.00625981 0.004355425 0.0031727892 -0.01259555 -0.0121177295 -0.000618722 0.004441019 0.004005372 -0.0058253477 0.0067044413
scam 0.024884198 0.026536558 0.0066511845 0.014528002 -0.0047389236 0.0036227147 0.0034228838 0.009218431 -0.021506941 -0.020243455 -0.021729883 0.010979074 0.00069930335 0.0048759896 -0.0005564808 0.010046711 -0.008049558 0.0057873214 0.016380649 0.023196876 0.009344664 -0.016800651 -0.004403492 0.0132270055 0.015463947 0.00969931 0.008690689 0.0065175802 0.026604276 -0.0040352833 0.018028287 0.007935614 -0.0092336815 -0.0043075364 -0.008352065 -0.00648129 0.00014249142 0.024745904 -0.02374054 0.008633292 -0.014861498 -0.016792236 0.007219553 -0.002541429 -0.007297772 -0.0041621476 0.0049991785 0.0023411463 -0.0019574526 -0.0021801435 -0.000656081 -0.027328061 0.009149981 0.0032148336 -0.038064234 0.0005405681 0.0002574722 0.01369035 0.023024786 0.0124747 -0.022989083 -0.0028613256 -0.018467098 -0.0023419885 0.020816341 -0.0028833712 -0.0070740557 0.022457039 0.0014776267 -0.020171303 0.011335929 0.015444565 -0.0013016196 0.0013410848 -0.024259789 -0.022992192 -0.0025970982 0.0034869695 0.01978114 0.0036980584 -0.0322102 0.01728423 0.025957998 -0.017203534 -0.022883411 -0.010096479 -0.009891697 0.016953824 0.008552307 -0.02906017 -0.013175065 0.016360598 0.00093821046 -0.040084016 -0.038608335 0.0056500174 0.0025826034 0.0050087464 -0.0063745747 0.026293794
investing 0.016274936 0.0151959285 0.0072201556 0.008549541 -0.0055875145 -0.0025620437 0.008374777 0.0024142084 -0.01565729 -0.010258628 -0.013333717 0.010070441 0.004408641 0.0017201382 0.008088684 0.010557719 -0.005365278 0.00085139135 0.0147175705 0.018118942 0.009746254 -0.018411895 -0.0025801486 0.01172958 0.0098899575 0.004483328 0.004992735 -0.0008907482 0.018563846 -0.0017036827 0.010931986 0.002569635 -0.005952585 -0.010971328 -0.0067939116 -0.0022717158 0.005467589 0.014785939 -0.020915 0.0040267603 -0.00937915 -0.008709765 0.004842751 0.003833956 -0.00078421726 -0.0045247786 0.00084748707 -0.004943248 -0.0012662116 0.0020382826 -0.0055791265 -0.024544217 0.0017885059 0.004050333 -0.025589228 -0.0010753484 -0.004184812 0.0053626075 0.010767363 0.006649181 -0.020686489 0.0058326875 -0.01750239 -0.00025050025 0.0146811465 0.0001799048 -0.0027764847 0.020192118 0.002875389 -0.012140537 0.009572607 0.009332964 -0.0026252053 0.005178949 -0.01465942 -0.01289777 -0.0002701865 0.0039985003 0.018508704 0.0054698214 -0.023525639 0.014232677 0.023038642 -0.009184052 -0.010125707 -0.005928343 -0.011886505 0.00967668 0.007988977 -0.024246551 -0.0042722505 0.0058153584 0.005623847 -0.024102502 -0.025705816 0.0069755195 -0.0008320873 0.007528153 -0.003222736 0.025153968
own 0.02792909 0.03184907 0.013169239 0.012176374 -0.0059044394 -0.001220371 0.007772308 0.00014209839 -0.024794793 -0.02357602 -0.02328155 0.011940795 -0.00075896084 -0.0041601746 0.002776335 0.007450007 -0.015171494 0.0071818354 0.02030313 0.027163656 0.008160928 -0.026030194 -0.0054321988 0.019424155 0.015954865 0.0046088174 0.018473547 -0.0010975493 0.022163298 -0.000906314 0.023716792 0.0067457682 -0.009772558 -0.0138564855 -0.009807624 -0.0027600192 0.0014459682 0.02617206 -0.024360867 0.011867994 -0.01741229 -0.009690994 0.0047011888 0.0013468418 -0.008727508 0.0015189669 0.0050044227 -0.004539289 -0.0017819204 -0.0023233658 -0.002425517 -0.03670679 0.006062313 -0.002685073 -0.040532265 0.006280229 -0.0005584372 0.008710083 0.017159669 0.017739955 -0.02758171 -0.0022693798 -0.023185518 -0.0028623191 0.02245044 -0.005103675 -0.00940386 0.032523952 0.0026327511 -0.016965797 0.015643753 0.012429677 -0.0052543893 -0.0023482419 -0.022369523 -0.0212961 -0.010222748 0.009344028 0.025041353 0.0067236777 -0.038127873 0.022036958 0.02580316 -0.0145143885 -0.019061303 -0.017757941 -0.011799691 0.017000237 0.0029558586 -0.03707596 -0.0076964507 0.0136508895 -0.0027895046 -0.048575383 -0.048923977 0.012928445 0.0031747213 0.013131824 -0.0010109774 0.033536267
restaurant 0.017276831 0.021965036 0.011847232 0.005345406 -0.010835003 -0.0013927349 0.0084570665 0.003642617 -0.010004936 -0.012239104 -0.01616166 0.009552288 0.0009795864 0.0021136692 0.007855834 0.0029829897 -0.0073346007 0.004570555 0.011548088 0.016361274 0.002360812 -0.016201267 0.0008652938 0.0070671183 0.00862854 0.0061877123 0.009248362 0.004567006 0.016479244 -0.0049192556 0.015568836 0.008759056 -0.010345233 -0.0032865987 -0.004149914 -0.0063931583 0.0012414228 0.01516727 -0.023901422 0.0034712537 -0.011793825 -0.011915832 0.0057703163 0.0012202158 -0.0068087233 0.004397979 -0.004207171 -0.0008642635 0.0013814209 0.0042741313 0.0016416083 -0.019104604 0.0034954245 -0.0009170791 -0.029092599 0.0030466558 0.0014793746 0.0075648082 0.011724861 0.009219008 -0.01767977 0.0013928281 -0.017407553 0.0010560047 0.013033536 -0.0042038118 -0.009025593 0.01613895 -0.0017076447 -0.014149139 0.01386221 0.005299606 -0.0051821335 -0.0031354667 -0.01183634 -0.011921862 -0.008442435 0.009185952 0.015033458 -8.852958e-05 -0.020422777 0.009511151 0.020547463 -0.008040708 -0.016808093 -0.006419513 -0.004911123 0.01773027 0.004268228 -0.023553258 -0.009766168 0.013854148 0.003777478 -0.027660562 -0.034162994 0.01056528 -0.0010099048 0.0065922653 -0.0032229922 0.021636797
business 0.0070918165 0.011732577 0.007815301 0.006153525 -0.00880646 0.0056063817 0.004293411 0.0032006307 -0.005740301 -0.008127 -0.012491353 0.0027721443 0.00088718033 0.0010459351 -1.9215324e-05 -0.0004736621 -0.001978579 0.007737752 0.006214211 0.014992593 0.00047051715 -0.011145321 -0.0034296387 0.0038665696 0.009081844 0.002314527 0.006450762 -0.002165506 0.008337161 0.0012500611 0.011975178 -0.00093647843 -0.0085419435 -0.0054344693 -0.0067116627 0.0011684538 -0.0033087844 0.014456419 -0.015530522 0.0022774304 -0.009735101 -0.0028368374 0.004639003 0.00025717722 0.0015481262 -0.0027409142 0.0006650347 -0.003102109 0.0034873737 -0.0025998228 0.0015828555 -0.012906616 0.006083337 0.0006401392 -0.014253878 0.005988586 0.004002164 0.009676847 0.009295752 0.0050221626 -0.013920463 -0.00022347084 -0.012532188 0.0036364447 0.0044236206 0.00061853544 -0.0071404576 0.013161821 0.0024695059 -0.010050535 0.002602388 0.008612472 -0.005411931 0.004822456 -0.01633812 -0.011979624 -0.0016483237 0.0069559184 0.014690428 0.0044485005 -0.017124902 0.01076346 0.010485599 -0.0030279458 -0.013751508 -0.010051869 -0.01115667 0.013986554 0.004874437 -0.019354489 -0.0093286205 0.006074172 -0.001408124 -0.018714251 -0.021345321 0.0031965482 -0.00214026 0.0071813124 -0.00200425 0.011584345
mom 0.012717677 0.01010138 0.0015223059 0.0073309587 -0.008170931 0.0054125222 0.0065655904 -0.0008690042 -0.008630851 -0.0044683237 -0.010672187 0.00090695976 -0.0016208085 -0.0040914295 0.0059215436 0.00046684442 -0.0018425441 0.006879972 0.007760343 0.013235724 0.006640767 -0.009431849 -0.003512103 0.0047912276 0.0056564705 0.005841059 0.0041372543 0.0011836686 0.013428848 -0.0050281216 0.004197436 0.004346561 -0.0054825703 -0.003750975 -0.00035026605 0.002786683 0.005313706 0.004985799 -0.0075246277 0.0023094893 -0.012362853 -0.0013752992 0.0042100702 -0.0041375696 -0.0063455193 0.0046413373 0.0036076875 0.0025687 -0.0020790896 0.0009783742 0.0019181593 -0.011860433 0.007366175 0.0045728376 -0.019465802 -0.0024590832 0.0026246489 0.009112731 0.007489713 0.0011856597 -0.0049007027 -0.001164073 -0.0071267174 -0.0029137481 0.012007564 -0.0011026773 0.0015140758 0.008122758 0.0029252963 -0.0058087064 0.009114114 0.008593993 0.000107576256 0.0007738707 -0.012971273 -0.0110824285 -0.0063112522 0.0052589886 0.012253513 0.0008393864 -0.016417215 0.006800249 0.015537145 -0.005034045 -0.007978604 -0.0013620774 -0.004340279 0.0053561046 0.004167435 -0.014399242 -0.009322146 0.0017354542 -0.0017783269 -0.015445872 -0.01946845 0.0034718032 0.0046835826 0.008432222 0.003284212 0.014722004
hospitalized 0.00843312 0.0152349835 0.006562469 0.00093384087 -0.0058950316 -0.0022178467 0.00048014265 0.004586429 -0.008875331 -0.004554433 -0.0030254892 0.003803893 -0.0025900237 -0.0038248384 0.0066362694 0.0053614676 -0.009487979 1.2996883e-05 0.0045288303 0.012620077 -0.0009310492 -0.011217622 -0.001886675 0.0017654976 0.008154705 0.0019300426 0.0031343082 0.00012488676 0.013029191 4.9548835e-05 0.010514789 0.0061721737 0.0015103675 -0.008223558 -0.004266359 0.0010473193 0.0035336358 0.008888399 -0.008397122 0.003650629 -0.004066102 -0.007852178 0.0059931814 -0.001922045 -0.001969023 -0.0043139914 -0.00411691 -0.0037034587 -0.00012898586 -0.004451049 -0.0025840614 -0.0067883716 -0.0005598541 -0.0033979823 -0.010848854 -0.0016094563 0.0021448345 0.0034633523 0.0047093453 0.004008482 -0.005909371 0.0053325603 -0.011725386 -0.0009176506 0.006233976 -0.0027269765 -0.005584199 0.013146934 -0.004828495 -0.009630955 0.003160646 0.007901077 -0.0063797287 -0.004174009 -0.0071580294 -0.0047203423 -0.0057017035 0.003190286 0.0043701986 0.0022959707 -0.008042029 0.010993997 0.00581625 -0.004000526 -0.0053677303 -0.0069606933 -0.0033317266 0.0022717018 0.006959521 -0.010835791 -0.006658288 0.0039505255 0.0027344853 -0.015652573 -0.016515937 0.0026831992 0.0015358544 0.0055533634 -0.0045873947 0.013897176
insurance 0.005004597 0.008289968 0.0046852888 0.0058213994 -0.005653035 -0.0006343482 0.00622656 -0.0016779298 -0.0062862714 -0.0046003046 0.0005454869 -0.00096936093 0.0024131462 -0.004448648 -0.0005911055 -0.0019271112 -0.007479934 0.0015078803 0.003366249 0.007988549 -0.001184107 -0.0016905103 -0.0002599068 0.0020592343 0.005859754 -0.0025277203 -0.0012029663 0.0035679427 0.0027776964 -0.0039949287 0.0030300687 -0.00058914546 -0.0036521284 0.0016718482 -0.003705437 0.00064190687 -0.002701582 0.0035318125 -0.0012987977 0.0026243199 -0.004572734 -0.0017018447 0.0048544174 0.0034677193 -0.0048642186 -0.0013073075 0.004773558 0.00053781463 0.00520687 -0.0043640523 -0.003152574 -0.0021513167 0.0013819099 0.0002094425 -0.0051278 0.0009338432 0.002985334 -0.0023524768 0.0070435205 0.0010457166 -0.0064611672 -0.0017712566 -0.004444089 0.003096607 0.001604582 0.00016438085 -0.0026321523 0.0014674959 -0.00196196 -0.006851392 0.0048982827 -0.0022564465 -0.0026356855 0.005075206 -0.000885683 -0.007460038 -0.0005325021 0.00096607406 0.00090813596 -0.00012094227 -0.011819917 0.0042667296 0.0027818414 -0.008138579 -0.0014377414 -0.0064136214 0.00038905238 0.0034772519 0.0011090958 -0.007319429 -0.00660577 0.0026035784 -0.003464231 -0.0065794033 -0.012553343 0.0017766469 -0.0026062794 -0.000260251 -0.0048301453 0.009790551
versus 0.020176757 0.018058697 0.006044831 0.011578175 -0.012424182 0.0030479275 0.003993317 0.0056162355 -0.011231996 -0.014018871 -0.015078303 0.003974745 -0.0015407617 -0.0023741755 0.004976759 0.0038085107 -0.010964888 0.0020689655 0.010418869 0.024731053 0.0057568443 -0.013863069 -0.0008412736 0.008548919 0.013260565 0.0024967513 0.012153686 0.0023568044 0.01858778 -0.002003923 0.013755768 0.008654416 -0.0068747955 -0.0092448685 -0.0026032378 0.00028794963 0.0009794146 0.016276749 -0.022590792 0.004259931 -0.016954107 -0.014753594 0.004344478 0.0026989924 -0.0051787444 0.0011217557 -0.0010991136 -0.00577757 0.005892577 -0.0042560194 -0.00284273 -0.023966465 0.001750416 0.0016199016 -0.029335601 -0.0003222037 -0.0025514665 0.010852778 0.019365106 0.012412463 -0.022593314 -0.0017833752 -0.019490464 0.004357199 0.01653826 -0.002740518 -0.0024880157 0.016638935 0.0019011733 -0.012865462 0.011058254 0.009507453 -0.003075008 -0.0023486044 -0.020931149 -0.01501034 -0.007981021 0.006432243 0.014048518 -0.0009752199 -0.019734027 0.013120341 0.025121031 -0.01122865 -0.01261438 -0.01385499 -0.008270909 0.0093653 0.005522372 -0.029339178 -0.01094058 0.0050468366 0.0015350909 -0.03130335 -0.032143 0.010743752 -0.0037942803 0.010013322 -0.0032038765 0.02432415
us 0.05236097 0.06242836 0.025844939 0.026970772 -0.024127958 0.0062998445 0.015189878 0.006466856 -0.039629415 -0.048055872 -0.041862644 0.022071451 0.0049269437 -0.00096417946 0.008696369 0.014078847 -0.03248975 0.021050075 0.035840016 0.05880309 0.01083955 -0.042185996 -0.004543332 0.03955021 0.034587502 0.018550482 0.026427113 0.006525751 0.05385401 -0.012260647 0.043953817 0.011068579 -0.017273566 -0.021898983 -0.013924435 -0.012977009 0.006784642 0.046947382 -0.055875503 0.029529713 -0.034864236 -0.029705297 0.011973791 0.005349894 -0.0097325705 0.005390806 -0.0005634663 -0.006205886 0.0046122503 0.0037270102 -0.0038334785 -0.06844446 0.01990825 -0.0020644255 -0.084457174 0.013059527 -0.0037025856 0.018569224 0.04787059 0.023057206 -0.051846605 0.005271204 -0.04633225 0.00152058 0.032894604 -0.007627431 -0.015954487 0.057407428 -0.0050546653 -0.038143814 0.029248223 0.020256318 -0.0073572774 0.0022324552 -0.05142435 -0.0479802 -0.011539351 0.018524207 0.048749283 0.004510065 -0.07329058 0.03944875 0.061885938 -0.034718726 -0.042273417 -0.027723426 -0.02643459 0.044263583 0.017397836 -0.077470884 -0.023588454 0.024811687 -0.00063718425 -0.09566884 -0.09344383 0.017147243 0.0004880481 0.02311102 -0.009611318 0.064729825
